init;end
606541756006711;606541756056711
606544249157098;606544381659835
606608732775353;606608733068379
606860383445731;606860403295731
606861155978064;606861255878064
606861365018064;606861365468064
606861930274388;606861930674388
606916540850459;606917070051552
606922934507766;606922934803440
607181244960738;607181249431552
607239593806004;607239593856004
607239776316477;607239776366477
607718090193852;607718090274443
607745531643626;607745549415703
607973350540626;607973350858927
608052018531920;608052018531921
608127296884320;608127306720309
608127336770309;608127338004399
608164722991748;608164724004025
608192107369558;608192107419558
608192107999272;608192108049272
608259397260053;608259402160052
608305057860408;608305057960000
608340256525095;608340364551925
608723256459823;608723256659823
608930356803640;608930356853640
609026292165158;609026292215158
609066674627512;609066674627513
609066674827512;609066674827513
609210774037218;609210774087218
610240064305190;610240065000000
610679744769249;610679790000000
610940382617014;610940653866321
611330000000000;611330166225190
611521452406743;611521452583128
612827606617267;612827607567267
613762748506889;613762748556889
614338655761581;614338655861580
614960326062521;614960329940055
615798780720990;615798782239073
615798782239073;615798782685394
616006863141748;616006863191748
616118667897094;616118667947094
616118667947094;616118667997094
616192411635381;616192411685381
616192412135381;616192412171322
616193255853365;616193256503365
616737792423725;616737792473725
616738842291211;616738846224201
616738926424204;616738928874201
616754820629340;616754820679340
617026338732754;617026338783470
617272492117464;617272500630018
617960670534332;617960670689332
618135246080029;618135248080029
618135248080029;618135248619636
618137041209700;618137041259700
618140270332065;618140270727769
618140423423948;618140423603948
618140423607072;618140424150282
618140504517704;618140509102882
618333725633116;618333726583114
618615528463420;618615529874911
618995667114927;618995668794927
619411464556501;619411467473817
619412475362691;619412475458842
619579340614393;619579340664393
619579419352763;619579419566774
619594178109099;619594603703099
620025793982273;620025794700271
620025797315271;620025802678555
620025803046055;620025803834564
620503464212583;620503465180987
620503465180987;620503465394500
620697685318423;620697685727358
620932354314655;620932354364655
621200255096510;621200255146510
621641325167731;621641325186411
621835128492037;621835212000000
622067074000000;622067075000000
622150560000000;622150753390072
622208800006415;622209300566415
622375695076531;622375695932504
622376442031813;622376443195261
622450557750108;622450561440108
624367332961300;624367334389000
624658103026028;624658104003611
625032648390369;625032648440369
625975281717574;625975282445468
626412798000000;626412899000000
626681229953050;626681230003050
626686480503164;626686481097428
626949285634239;626949551574239
626988028947213;626988028997213
627629124464305;627629127296285
627852849940806;627852856448106
628573750750514;628573751440591
628978520829172;628978520880322
628978531072641;628978531660322
629015978814618;629015978864618
629460046891452;629460056788451
629634368635216;629634369128426
629850835248021;629850835298020
630672512618493;630672513950000
630794920273204;630794920288204
630956076000000;630956077002846
631046605100081;631046605101177
631046742954513;631046742964513
631760229338084;631760242621350
632240559608363;632240707382363
632877746538199;632877746962955
633744473335855;633744473520915
634487104399223;634487115028256
634571182053296;634571182103296
634571182103296;634571182153296
635315502100000;635315546100000
635675673447492;635675674799871
635675689944904;635675691022231
635684561094874;635684561144874
635891161038538;635891161898533
636347047100000;636347059100000
636800241565478;636800242568188
637254038000000;637254045000000
637337211055446;637337220082639
637725000000000;637725004384749
637725373748070;637725374903464
637725648959773;637725665832839
637726256010556;637726257431379
637726269500565;637726300992866
637726715021224;637726724951369
637726818196210;637726851919256
637993806457901;637993806750010
638069047992746;638069048042746
638838610000465;638838610249770
638866520150000;638866570150000
639126777708021;639126781708023
639126844508228;639126844803624
639126877608022;639126878558021
639181084812233;639181084822233
639218138674642;639218138724642
639526916065462;639526916115462
639732227175136;639732227253030
639806117838075;639806180098867
639899312726268;639899517516484
640800153848293;640800201649020
640964590002601;640964590052601
641045213667062;641045213717062
641159660550184;641159660664426
641250288788016;641250290356623
641250290899833;641250293998016
641250295000368;641250295998016
641250297635753;641250297906123
641277909304882;641278432548664
641291752286700;641291752339200
641291757431068;641291757481068
641464979197154;641464981277387
641476530792681;641476530842681
641476741647065;641476741697065
642489218204821;642489233217727
642849983150000;642849983569678
643694693938832;643694695150000
644139552926124;644139562826123
644146027050000;644146044475843
644186030440182;644186030490182
644585544619569;644585544669569
644585544681984;644585544731984
644782276340380;644782319192448
645534422696593;645534422709573
645534422709573;645534422759573
645585119098420;645585119548420
646510361112050;646510362014637
646733707648722;646733707698722
646767441632164;646767573120371
647025854910816;647025854960816
647174673817642;647174707817642
647184966802474;647184966852474
647254527841438;647254527891438
647309768592587;647309768642587
647566241000000;647566291000000
647775677337629;647775677387629
648035207710022;648035208710022
648190806103146;648190806153146
648190816153146;648190816203146
648418648585385;648418649153864
648622227202102;648622227252102
648622227252102;648622227302102
648622227302102;648622227352102
648622424043252;648622424093252
648768042431749;648768042888903
648930215198729;648930215234597
649010357761027;649010357811027
649078201995827;649078268748513
649594825349221;649594825449221
649770590291238;649770591291238
649805776160086;649805776428509
649852128338311;649852128524420
649991498834352;649991499834352
650266291250000;650266291300000
650445564569134;650445565569134
650517184669412;650517185831084
650731820184388;650731825211397
650815180869836;650815181869836
651057553381134;651057554381134
651097609000000;651097610000000
651165725911198;651165725961198
651527505050000;651527506050000
651582963000000;651582964000000
651720130111645;651720130177889
652073790316152;652073790366152
652135654972402;652135997972402
652283491472437;652283497472437
652368083301621;652368096697321
652544930000000;652544931000000
652551668487123;652551668537123
652551668537123;652551668587123
652561001712676;652561002162676
652561003543876;652561004700081
652565015493638;652565023493638
652583160651252;652583160701252
652583170651252;652583170701252
652583187651252;652583187701252
652583197651252;652583197701252
652583207651252;652583207701252
652583217651252;652583217701252
652598514241224;652598539076290
652850620394482;652850622233083
652947981200000;652947983200000
653008632426996;653008721476996
653049812934377;653049812984377
653292335684606;653292335734606
653391045886488;653391046835951
653394562835951;653394563835951
653559692692201;653559692696655
653559736094895;653559736144895
653559736144895;653559736194895
653689748033911;653690000000000
653764973336983;653764973386983
653924226454705;653924226504705
654080000000000;654080089973911
654372310000547;654372332000547
654482935189223;654482975891179
654704400420767;654704417750767
654915579038838;654915579048838
654933433976294;654933546560000
654945195299180;654945296274981
655189783884467;655189833515634
655197839697776;655197843982682
